asset_id,utc_time,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,anomaly_iforest
3090,2025-02-10 10:31:57.258000+00:00,FW62-KT-WM,Laundry,Kitchen,12381,0.0,8.254,0,60.25,1,1
3090,2025-02-10 10:46:57.190000+00:00,FW62-KT-WM,Laundry,Kitchen,12218,1.0,8.145,0,58.0,1,1
2758,2025-02-10 19:49:13.136000+00:00,FW59-BA1-S,Shower,Shower,14341,0.0,9.561,1,59.75,1,1
2758,2025-02-10 19:50:13.088000+00:00,FW59-BA1-S,Shower,Shower,14421,0.0,9.614,1,60.0,1,1
2758,2025-02-10 19:51:13.088000+00:00,FW59-BA1-S,Shower,Shower,14434,0.0,9.622,1,60.0,1,1
2758,2025-02-10 19:52:13.063000+00:00,FW59-BA1-S,Shower,Shower,14508,0.0,9.672,1,60.0,1,1
2758,2025-02-10 19:53:13.063000+00:00,FW59-BA1-S,Shower,Shower,14553,0.0,9.702,1,60.0,1,1
2157,2025-02-10 10:13:32.700000+00:00,FW41-KT1-W,Laundry,Utility room,16234,0.0,10.823,0,60.25,1,1
2157,2025-02-10 10:22:32.669000+00:00,FW41-KT1-W,Laundry,Utility room,16242,0.0,10.828,0,59.75,1,1
2157,2025-02-10 10:31:32.614000+00:00,FW41-KT1-W,Laundry,Utility room,11337,1.0,7.558,0,40.25,1,1
2097,2025-02-10 04:12:59.998000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,13092,3.0,8.728,1,65.25,1,1
2097,2025-02-10 17:39:55.437000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,17755,8.0,11.836,1,139.25,1,1
2101,2025-02-10 06:16:10.353000+00:00,FW46-KT1-FK,Faucet,Kitchen,36348,2.0,24.232,1,163.25,1,1
2101,2025-02-10 12:46:07.964000+00:00,FW46-KT1-FK,Faucet,Kitchen,37794,11.0,25.196,1,207.25,1,1
2101,2025-02-10 18:09:06.141000+00:00,FW46-KT1-FK,Faucet,Kitchen,32876,15.0,21.917,0,149.5,1,1
2101,2025-02-10 18:17:58.666000+00:00,FW46-KT1-FK,Faucet,Kitchen,25603,1.0,17.069,1,140.0,1,1
2101,2025-02-10 19:01:58.385000+00:00,FW46-KT1-FK,Faucet,Kitchen,32906,14.0,21.937,1,197.0,1,1
2101,2025-02-10 19:13:58.309000+00:00,FW46-KT1-FK,Faucet,Kitchen,21628,8.0,14.419,1,132.75,1,1
2101,2025-02-10 21:57:57.306000+00:00,FW46-KT1-FK,Faucet,Kitchen,20740,3.0,13.827,1,107.5,1,1
2186,2025-02-10 08:35:13.037000+00:00,FW23-KT1-FKb,Faucet,Kitchen,28279,3.0,18.852,1,432.5,1,1
2186,2025-02-10 08:35:13.037000+00:00,FW23-KT1-FKb,Faucet,Kitchen,23639,12.0,15.76,0,157.75,1,1
2123,2025-02-10 08:37:23.668000+00:00,FW23-BA1-T,WC,Bathroom 1st floor ,126674,16.0,84.45,0,502.0,1,1
2806,2025-02-10 16:38:05.241000+00:00,FW19-KT1-D,Dishwasher,Dishwasher ,16169,3.0,10.78,0,276.75,1,1
2130,2025-02-11 16:11:47.255000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,16965,0.0,11.31,0,60.0,1,1
2130,2025-02-11 16:26:47.162000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,11566,1.0,7.71,0,39.75,1,1
2130,2025-02-11 16:27:47.162000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,11393,2.0,7.596,0,40.0,1,1
3190,2025-02-11 17:46:44.265000+00:00,FW29-KT-FK,Faucet,Kitchen,11269,1.0,7.513,1,52.25,1,1
2807,2025-02-11 16:19:02.493000+00:00,FW19-KT1-FK,Faucet,Kitchen sink cold,13285,8.0,8.856,0,40.75,1,1
2147,2025-02-11 12:21:28.154000+00:00,FW30-KT1-FK,Faucet,Kitchen,12413,0.0,8.275,1,42.75,1,1
2910,2025-02-11 16:27:29.935000+00:00,FW18-KT1-W,Laundry,Kitchen,12394,0.0,8.263,0,60.25,1,1
2910,2025-02-11 16:28:29.935000+00:00,FW18-KT1-W,Laundry,Kitchen,12164,0.0,8.109,0,59.75,1,1
2910,2025-02-11 16:39:29.868000+00:00,FW18-KT1-W,Laundry,Kitchen,12250,0.0,8.167,0,60.0,1,1
3027,2025-02-11 15:40:21.643000+00:00,FW13-KT-WM,Laundry,Kitchen,25012,0.0,16.674,0,180.0,1,1
2907,2025-02-11 17:39:59.775000+00:00,FW02-KT1-FK,Faucet,Kichen,11822,0.0,7.881,1,60.25,1,1
2246,2025-02-11 09:51:47.696000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,14057,0.0,9.371,0,45.5,1,1
2246,2025-02-11 12:10:47.091000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12322,2.0,8.215,0,40.0,1,1
2246,2025-02-11 12:11:47.087000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12574,0.0,8.383,0,41.0,1,1
2246,2025-02-11 12:23:47.023000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,13321,1.0,8.88,0,42.75,1,1
2246,2025-02-11 21:44:44.587000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,17138,0.0,11.425,0,55.25,1,1
2738,2025-02-11 11:34:18.959000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,11817,1.0,7.878,0,60.25,1,1
2738,2025-02-11 11:45:18.908000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,11687,1.0,7.791,0,58.25,1,1
2738,2025-02-11 11:46:18.880000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,11626,0.0,7.751,0,58.25,1,1
2738,2025-02-11 11:58:18.815000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,12107,0.0,8.072,0,59.5,1,1
3484,2025-02-11 11:34:46.329000+00:00,FW46-KT-W2,Laundry,Kitchen,73746,31.0,49.164,0,403.25,1,1
3484,2025-02-11 13:57:45.627000+00:00,FW46-KT-W2,Laundry,Kitchen,12221,0.0,8.147,0,60.0,1,1
3484,2025-02-11 14:15:45.545000+00:00,FW46-KT-W2,Laundry,Kitchen,12905,0.0,8.603,0,59.75,1,1
2731,2025-02-11 06:43:54.305000+00:00,FW56-KT-FK,Faucet,Kichen,12963,0.0,8.642,1,60.0,1,1
2731,2025-02-11 13:45:51.987000+00:00,FW56-KT-FK,Faucet,Kichen,12157,0.0,8.105,1,60.0,1,1
2731,2025-02-11 18:01:50.592000+00:00,FW56-KT-FK,Faucet,Kichen,12719,0.0,8.479,1,60.0,1,1
2731,2025-02-11 19:48:49.999000+00:00,FW56-KT-FK,Faucet,Kichen,12674,0.0,8.449,1,60.0,1,1
2816,2025-02-11 18:47:28.749000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,12490,0.0,8.327,1,60.0,1,1
2816,2025-02-11 18:58:28.731000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,14747,1.0,9.831,1,69.0,1,1
2736,2025-02-11 17:06:49.687000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11839,0.0,7.893,1,60.25,1,1
2736,2025-02-11 17:16:49.661000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11769,0.0,7.846,1,60.25,1,1
3092,2025-02-11 09:50:46.686000+00:00,FW62-BA-F,Faucet,Bathroom,17210,0.0,11.473,1,60.0,1,1
3092,2025-02-11 09:53:46.671000+00:00,FW62-BA-F,Faucet,Bathroom,11636,0.0,7.757,0,60.0,1,1
3090,2025-02-11 12:02:50.128000+00:00,FW62-KT-WM,Laundry,Kitchen,12333,0.0,8.222,0,60.0,1,1
3090,2025-02-11 17:35:48.541000+00:00,FW62-KT-WM,Laundry,Kitchen,12318,0.0,8.212,0,60.25,1,1
2829,2025-02-11 07:39:05.384000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13384,0.0,8.922,0,60.0,1,1
2829,2025-02-11 07:43:05.368000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11222,1.0,7.481,0,51.5,1,1
2829,2025-02-11 07:49:05.349000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13357,1.0,8.904,0,57.0,1,1
2829,2025-02-11 07:50:05.349000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14247,0.0,9.498,0,60.0,1,1
2829,2025-02-11 08:40:05.112000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11533,1.0,7.689,0,52.0,1,1
2829,2025-02-11 08:41:05.108000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11677,0.0,7.784,0,53.5,1,1
2829,2025-02-11 08:44:05.100000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13196,0.0,8.797,0,59.75,1,1
2829,2025-02-11 08:50:05.084000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14255,0.0,9.503,0,60.0,1,1
2829,2025-02-11 09:17:04.942000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13308,0.0,8.872,0,60.25,1,1
2829,2025-02-11 09:26:04.910000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14161,0.0,9.44,0,60.0,1,1
2101,2025-02-11 06:33:54.121000+00:00,FW46-KT1-FK,Faucet,Kitchen,18440,2.0,12.293,1,100.75,1,1
2101,2025-02-11 07:03:53.924000+00:00,FW46-KT1-FK,Faucet,Kitchen,30879,2.0,20.586,1,170.5,1,1
2101,2025-02-11 08:16:00.727000+00:00,FW46-KT1-FK,Faucet,Kitchen,19030,7.0,12.686,0,89.5,1,1
2101,2025-02-11 10:42:59.838000+00:00,FW46-KT1-FK,Faucet,Kitchen,12541,0.0,8.361,1,60.0,1,1
2101,2025-02-11 11:11:52.396000+00:00,FW46-KT1-FK,Faucet,Kitchen,106870,1.0,71.247,1,503.75,1,1
2101,2025-02-11 16:39:57.635000+00:00,FW46-KT1-FK,Faucet,Kitchen,21818,3.0,14.545,1,106.5,1,1
2101,2025-02-11 22:59:48.034000+00:00,FW46-KT1-FK,Faucet,Kitchen,25005,18.0,16.67,0,150.0,1,1
2101,2025-02-11 23:03:55.430000+00:00,FW46-KT1-FK,Faucet,Kitchen,64086,26.0,42.724,1,334.5,1,1
2103,2025-02-11 07:32:29.425000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,91368,8.0,60.912,0,735.0,1,1
2103,2025-02-11 16:05:42.101000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,48049,3.0,32.033,0,374.25,1,1
2103,2025-02-11 17:07:25.943000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,12529,0.0,8.353,0,101.0,1,1
2120,2025-02-11 18:13:00.232000+00:00,FW03-KT1-W,Laundry,Kitchen - utility room ,45053,18.0,30.035,0,164.75,2,1
2246,2025-02-12 00:05:43.958000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18734,0.0,12.49,0,60.0,1,1
2246,2025-02-12 00:18:43.900000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18774,1.0,12.516,0,60.0,1,1
2246,2025-02-12 19:33:38.826000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,17801,0.0,11.867,0,60.0,1,1
2246,2025-02-12 19:39:38.809000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18415,0.0,12.277,0,60.25,1,1
2731,2025-02-12 05:51:46.726000+00:00,FW56-KT-FK,Faucet,Kichen,13202,0.0,8.802,1,60.0,1,1
2731,2025-02-12 12:12:44.656000+00:00,FW56-KT-FK,Faucet,Kichen,12027,1.0,8.018,1,56.5,1,1
2731,2025-02-12 17:19:43.013000+00:00,FW56-KT-FK,Faucet,Kichen,12590,0.0,8.393,1,59.75,1,1
2731,2025-02-12 18:30:42.603000+00:00,FW56-KT-FK,Faucet,Kichen,12437,0.0,8.291,1,60.0,1,1
2147,2025-02-12 12:02:19.414000+00:00,FW30-KT1-FK,Faucet,Kitchen,12621,1.0,8.414,1,58.75,1,1
2732,2025-02-12 10:03:23.053000+00:00,FW56-KT-W,Laundry,Kitchen,11531,1.0,7.687,0,59.75,1,1
3041,2025-02-12 13:49:45.880000+00:00,FW16-KT-WM,Laundry,Kichen,14732,0.0,9.821,0,60.0,1,1
3041,2025-02-12 13:50:45.880000+00:00,FW16-KT-WM,Laundry,Kichen,12582,0.0,8.388,0,52.5,1,1
3041,2025-02-12 14:01:45.808000+00:00,FW16-KT-WM,Laundry,Kichen,14063,1.0,9.376,0,57.75,1,1
3188,2025-02-12 09:18:10.021000+00:00,FW70-KT-WM,Laundry,Kitchen,11708,1.0,7.805,0,51.75,1,1
3188,2025-02-12 14:21:08.681000+00:00,FW70-KT-WM,Laundry,Kitchen,13716,0.0,9.144,0,60.0,1,1
3092,2025-02-12 09:11:40.397000+00:00,FW62-BA-F,Faucet,Bathroom,12487,0.0,8.325,1,40.0,1,1
3092,2025-02-12 09:46:40.261000+00:00,FW62-BA-F,Faucet,Bathroom,11366,0.0,7.577,0,59.75,1,1
3092,2025-02-12 09:47:40.237000+00:00,FW62-BA-F,Faucet,Bathroom,11307,0.0,7.538,0,60.25,1,1
3031,2025-02-12 21:29:27.379000+00:00,FW67-KT1-W,Laundry,Kitchen,11947,2.0,7.965,0,57.75,1,1
3031,2025-02-12 21:30:27.379000+00:00,FW67-KT1-W,Laundry,Kitchen,12464,0.0,8.309,0,59.75,1,1
3031,2025-02-12 21:36:27.346000+00:00,FW67-KT1-W,Laundry,Kitchen,12978,1.0,8.652,0,58.75,1,1
3031,2025-02-12 21:37:27.345000+00:00,FW67-KT1-W,Laundry,Kitchen,13251,0.0,8.834,0,60.0,1,1
2928,2025-02-12 18:48:57.751000+00:00,FW24-KT1-W,Laundry,Kitchen,14949,0.0,9.966,0,60.0,1,1
2758,2025-02-12 08:25:02.466000+00:00,FW59-BA1-S,Shower,Shower,14398,0.0,9.599,1,60.0,1,1
2758,2025-02-12 08:26:02.410000+00:00,FW59-BA1-S,Shower,Shower,14448,0.0,9.632,1,60.0,1,1
2758,2025-02-12 08:27:02.410000+00:00,FW59-BA1-S,Shower,Shower,14363,0.0,9.575,1,60.0,1,1
2758,2025-02-12 08:28:02.441000+00:00,FW59-BA1-S,Shower,Shower,11410,0.0,7.607,1,48.5,1,1
2829,2025-02-12 07:51:58.945000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11378,1.0,7.586,0,51.0,1,1
2829,2025-02-12 08:06:58.876000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13288,0.0,8.859,0,60.25,1,1
2829,2025-02-12 08:10:58.863000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13180,0.0,8.787,0,60.0,1,1
2829,2025-02-12 08:15:58.832000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12279,1.0,8.186,0,52.75,1,1
2829,2025-02-12 08:16:58.823000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14195,0.0,9.463,0,60.25,1,1
3484,2025-02-12 21:00:36.375000+00:00,FW46-KT-W2,Laundry,Kitchen,11401,1.0,7.6,0,56.25,1,1
3190,2025-02-12 05:49:40.441000+00:00,FW29-KT-FK,Faucet,Kitchen,13271,1.0,8.847,1,59.25,1,1
2816,2025-02-12 18:53:21.547000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,13564,1.0,9.043,1,58.25,1,1
2097,2025-02-12 17:40:39.878000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,13049,14.0,8.7,1,91.0,1,1
2103,2025-02-12 03:21:38.338000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,13331,1.0,8.887,0,98.75,1,1
2103,2025-02-12 18:39:25.371000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,13318,1.0,8.879,0,122.0,1,1
2101,2025-02-12 06:36:52.475000+00:00,FW46-KT1-FK,Faucet,Kitchen,12847,0.0,8.565,1,59.75,1,1
2101,2025-02-12 13:59:42.484000+00:00,FW46-KT1-FK,Faucet,Kitchen,64971,10.0,43.314,1,317.0,1,1
2101,2025-02-12 14:50:42.263000+00:00,FW46-KT1-FK,Faucet,Kitchen,17529,15.0,11.686,0,122.5,1,1
2101,2025-02-12 21:15:39.785000+00:00,FW46-KT1-FK,Faucet,Kitchen,16936,3.0,11.291,1,79.25,1,1
2101,2025-02-12 21:41:39.627000+00:00,FW46-KT1-FK,Faucet,Kitchen,14942,7.0,9.962,0,69.0,1,1
2101,2025-02-12 22:18:39.510000+00:00,FW46-KT1-FK,Faucet,Kitchen,19643,4.0,13.096,1,109.5,1,1
2100,2025-02-12 21:23:37.686000+00:00,FW46-BA2-T,WC,Bathroom 1st floor - ensuite ,28024,5.0,18.683,0,152.5,1,1
2118,2025-02-13 18:10:29.891000+00:00,FW03-KT1-FK,Faucet,Kitchen,11577,4.0,7.718,1,82.75,1,1
2147,2025-02-13 12:46:10.369000+00:00,FW30-KT1-FK,Faucet,Kitchen,12053,1.0,8.036,1,43.25,1,1
2147,2025-02-13 17:48:08.495000+00:00,FW30-KT1-FK,Faucet,Kitchen,12434,0.0,8.289,1,60.0,1,1
2103,2025-02-13 10:37:12.192000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,13075,0.0,8.717,0,98.25,1,1
2729,2025-02-13 10:34:13.860000+00:00,FW34-KT1-W,Laundry,Kitchen - utility room ,11428,0.0,7.619,0,60.0,1,1
2251,2025-02-13 16:34:10.468000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,14205,0.0,9.47,0,60.0,1,1
2251,2025-02-13 16:47:10.420000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,13143,1.0,8.762,0,55.75,1,1
3092,2025-02-13 08:05:34.237000+00:00,FW62-BA-F,Faucet,Bathroom,13270,1.0,8.846,1,48.25,1,1
3031,2025-02-13 23:25:19.541000+00:00,FW67-KT1-W,Laundry,Kitchen,11818,0.0,7.878,0,56.5,1,1
3031,2025-02-13 23:33:19.518000+00:00,FW67-KT1-W,Laundry,Kitchen,11358,1.0,7.572,0,51.5,1,1
2816,2025-02-13 21:35:13.501000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,12246,0.0,8.164,1,60.0,1,1
2736,2025-02-13 18:19:39.855000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11682,0.0,7.788,1,59.75,1,1
2829,2025-02-13 07:51:52.569000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13326,0.0,8.884,0,59.75,1,1
2829,2025-02-13 07:55:52.542000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13169,0.0,8.779,0,59.75,1,1
2829,2025-02-13 08:00:52.526000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12927,1.0,8.618,0,55.5,1,1
2829,2025-02-13 08:01:52.526000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13592,0.0,9.061,0,57.5,1,1
2829,2025-02-13 08:20:52.435000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13394,0.0,8.93,0,60.0,1,1
2829,2025-02-13 08:34:52.373000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12751,1.0,8.5,0,57.75,1,1
2829,2025-02-13 08:38:52.360000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13115,0.0,8.744,0,60.0,1,1
2829,2025-02-13 08:44:52.321000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14310,0.0,9.54,0,60.0,1,1
2246,2025-02-13 20:03:32.357000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,11744,2.0,7.829,0,39.5,1,1
2246,2025-02-13 21:06:32.084000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18318,0.0,12.212,0,59.75,1,1
2246,2025-02-13 21:07:32.077000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,11143,0.0,7.428,0,37.0,1,1
2246,2025-02-13 21:15:32.048000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18494,0.0,12.33,0,60.0,1,1
2731,2025-02-13 06:43:38.632000+00:00,FW56-KT-FK,Faucet,Kichen,12847,0.0,8.565,1,59.75,1,1
2731,2025-02-13 12:48:36.610000+00:00,FW56-KT-FK,Faucet,Kichen,12557,0.0,8.372,1,60.0,1,1
2731,2025-02-13 17:57:34.946000+00:00,FW56-KT-FK,Faucet,Kichen,12749,1.0,8.5,1,59.5,1,1
2731,2025-02-13 17:58:34.938000+00:00,FW56-KT-FK,Faucet,Kichen,12859,0.0,8.572,1,60.25,1,1
2101,2025-02-13 06:21:36.434000+00:00,FW46-KT1-FK,Faucet,Kitchen,12992,1.0,8.661,1,59.5,1,1
2101,2025-02-13 06:22:36.434000+00:00,FW46-KT1-FK,Faucet,Kitchen,13113,0.0,8.742,1,60.0,1,1
2101,2025-02-13 07:34:36.065000+00:00,FW46-KT1-FK,Faucet,Kitchen,20836,3.0,13.89,1,112.5,1,1
2101,2025-02-13 19:25:31.609000+00:00,FW46-KT1-FK,Faucet,Kitchen,13423,0.0,8.949,1,60.25,1,1
2807,2025-02-13 05:50:49.045000+00:00,FW19-KT1-FK,Faucet,Kitchen sink cold,12812,10.0,8.541,0,60.75,1,1
2807,2025-02-13 22:02:51.148000+00:00,FW19-KT1-FK,Faucet,Kitchen sink cold,21706,9.0,14.471,0,75.25,1,1
3045,2025-02-13 15:59:16.926000+00:00,FW58-KT-WM,Laundry,Kitchen,361732,54.0,241.155,0,1447.75,1,1
3046,2025-02-13 16:04:26.254000+00:00,FW58-KT-FK,Faucet,Kichen,350985,236.0,233.99,1,3524.5,1,1
3046,2025-02-13 16:04:26.254000+00:00,FW58-KT-FK,Faucet,Kichen,174610,321.0,116.407,0,1700.75,1,1
3044,2025-02-13 16:10:58.507000+00:00,FW58-KT-DW,Dishwasher,Kitchen,69603,28.0,46.402,0,526.0,1,1
2149,2025-02-14 10:50:37.415000+00:00,FW30-BA1-T,WC,Bathroom - 2nd floor,12908,0.0,8.606,0,43.0,1,1
2251,2025-02-14 18:48:01.491000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,11377,1.0,7.585,0,48.75,1,1
2251,2025-02-14 18:52:01.455000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,12911,1.0,8.607,0,54.25,1,1
2251,2025-02-14 19:01:01.402000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,13914,1.0,9.276,0,58.0,1,1
2252,2025-02-14 06:16:26.233000+00:00,FW05-KT1-W,Laundry,Utility room ,13059,1.0,8.706,0,54.0,1,1
2252,2025-02-14 06:17:26.240000+00:00,FW05-KT1-W,Laundry,Utility room ,11465,0.0,7.644,0,48.25,1,1
2109,2025-02-14 08:46:39.039000+00:00,FW63-KT1-W,Laundry,Kitchen - utility room ,14607,0.0,9.738,0,59.75,1,1
2812,2025-02-14 10:00:09.820000+00:00,FW65-KT1-W,Laundry,Washing machine ,13192,2.0,8.795,0,45.5,1,1
2812,2025-02-14 10:57:09.516000+00:00,FW65-KT1-W,Laundry,Washing machine ,16919,0.0,11.279,0,56.75,1,1
2812,2025-02-14 11:10:09.465000+00:00,FW65-KT1-W,Laundry,Washing machine ,12488,0.0,8.326,0,36.25,1,1
2812,2025-02-14 15:18:08.234000+00:00,FW65-KT1-W,Laundry,Washing machine ,12826,3.0,8.55,0,43.5,1,1
2812,2025-02-14 15:59:08.029000+00:00,FW65-KT1-W,Laundry,Washing machine ,17813,0.0,11.875,0,60.0,1,1
2812,2025-02-14 16:10:07.973000+00:00,FW65-KT1-W,Laundry,Washing machine ,14011,0.0,9.341,0,40.5,1,1
2097,2025-02-14 04:06:28.589000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,20677,32.0,13.784,1,261.25,1,1
3484,2025-02-14 08:35:25.826000+00:00,FW46-KT-W2,Laundry,Kitchen,11579,0.0,7.719,0,60.0,1,1
3484,2025-02-14 11:34:24.950000+00:00,FW46-KT-W2,Laundry,Kitchen,11644,0.0,7.763,0,60.25,1,1
3484,2025-02-14 12:25:24.703000+00:00,FW46-KT-W2,Laundry,Kitchen,11298,0.0,7.532,0,60.0,1,1
2101,2025-02-14 06:39:27.465000+00:00,FW46-KT1-FK,Faucet,Kitchen,29480,3.0,19.653,1,159.25,1,1
2101,2025-02-14 10:23:26.060000+00:00,FW46-KT1-FK,Faucet,Kitchen,11333,0.0,7.555,1,60.0,1,1
2101,2025-02-14 17:39:23.385000+00:00,FW46-KT1-FK,Faucet,Kitchen,11134,0.0,7.423,1,60.0,1,1
2736,2025-02-14 17:42:35.184000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11903,0.0,7.935,1,60.0,1,1
2736,2025-02-14 17:43:35.184000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11894,0.0,7.929,1,60.0,1,1
2731,2025-02-14 06:18:30.941000+00:00,FW56-KT-FK,Faucet,Kichen,13105,0.0,8.737,1,60.0,1,1
2731,2025-02-14 17:25:27.341000+00:00,FW56-KT-FK,Faucet,Kichen,12917,0.0,8.611,1,60.0,1,1
2829,2025-02-14 10:11:45.563000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12004,0.0,8.003,0,55.0,1,1
2829,2025-02-14 10:25:45.520000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13277,0.0,8.852,0,59.75,1,1
2829,2025-02-14 10:29:45.486000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13155,0.0,8.77,0,59.75,1,1
2829,2025-02-14 10:34:45.452000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11595,2.0,7.73,0,50.75,1,1
2829,2025-02-14 10:35:45.452000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14161,0.0,9.441,0,60.0,1,1
2727,2025-02-14 21:00:02.419000+00:00,FW53-BA1-F,Faucet,Bathroom - 1st floor,11514,0.0,7.676,1,59.75,1,1
2806,2025-02-14 15:29:47.630000+00:00,FW19-KT1-D,Dishwasher,Dishwasher ,140237,34.0,93.491,0,2426.0,1,1
2812,2025-02-15 11:49:02.191000+00:00,FW65-KT1-W,Laundry,Washing machine ,13319,0.0,8.879,0,45.0,1,1
2812,2025-02-15 12:03:02.124000+00:00,FW65-KT1-W,Laundry,Washing machine ,12449,1.0,8.299,0,36.75,1,1
2812,2025-02-15 16:19:00.877000+00:00,FW65-KT1-W,Laundry,Washing machine ,17883,0.0,11.922,0,60.0,1,1
2758,2025-02-15 09:37:40.940000+00:00,FW59-BA1-S,Shower,Shower,13849,0.0,9.233,1,60.25,1,1
2758,2025-02-15 09:38:40.940000+00:00,FW59-BA1-S,Shower,Shower,14030,0.0,9.353,1,59.75,1,1
2758,2025-02-15 09:39:40.932000+00:00,FW59-BA1-S,Shower,Shower,13905,0.0,9.27,1,60.25,1,1
2816,2025-02-15 09:38:02.715000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,12639,0.0,8.426,1,60.0,1,1
2816,2025-02-15 09:39:02.715000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,15237,0.0,10.158,1,60.0,1,1
2816,2025-02-15 15:47:00.876000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,12924,0.0,8.616,1,59.75,1,1
2731,2025-02-15 06:23:23.126000+00:00,FW56-KT-FK,Faucet,Kichen,13187,0.0,8.792,1,60.0,1,1
2731,2025-02-15 10:16:21.843000+00:00,FW56-KT-FK,Faucet,Kichen,11246,1.0,7.497,1,53.0,1,1
2731,2025-02-15 10:17:21.843000+00:00,FW56-KT-FK,Faucet,Kichen,12703,0.0,8.469,1,60.0,1,1
2910,2025-02-15 17:17:02.688000+00:00,FW18-KT1-W,Laundry,Kitchen,12266,0.0,8.177,0,60.0,1,1
2910,2025-02-15 17:18:02.688000+00:00,FW18-KT1-W,Laundry,Kitchen,11507,0.0,7.671,0,57.0,1,1
