utc_time,asset_id,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,z_score,z_anomaly,rolling_mean,rolling_std,rolling_anomaly,anomaly
2025-02-17 02:24:11.673000+00:00,2246,FW12-KT1-W,Laundry,Kitchen - utility room ,14842,1.0,9.895,0,47.5,1,2.665722794912777,False,2.8207999999999984,3.767505475922782,True,True
2025-02-17 02:35:11.627000+00:00,2246,FW12-KT1-W,Laundry,Kitchen - utility room ,15809,0.0,10.539,0,51.75,1,2.8518001103963337,False,3.877299999999998,4.343492707487478,True,True
2025-02-17 08:11:16.796000+00:00,2815,FW35-BA1-S,Shower,Shower / bath tub,3319,0.0,2.213,0,60.0,1,0.44608624593035096,False,1.6275999999999982,0.3403381325118315,True,True
2025-02-17 19:22:56.851000+00:00,2250,FW66-KT1-D,Dishwasher,Kitchen,3,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0011999999999982238,0.00042163395343038486,True,True
2025-02-17 07:23:08.168000+00:00,2131,FW42-KT1-FK,Faucet,Kitchen,692,1.0,0.462,0,2.75,1,-0.0598475730319282,False,0.047299999999998225,0.14571132037798457,True,True
2025-02-17 12:10:06.677000+00:00,2131,FW42-KT1-FK,Faucet,Kitchen,634,2.0,0.423,1,4.25,1,-0.07111623033605664,False,0.11249999999999823,0.17971288829580448,True,True
2025-02-17 17:19:05.048000+00:00,2131,FW42-KT1-FK,Faucet,Kitchen,8487,2.0,5.658,1,42.75,1,1.4414843077950295,False,0.7011999999999983,1.7501639161320444,True,True
2025-02-17 13:22:10.020000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,3346,1.0,2.23,0,18.25,1,0.45099822475522744,False,0.4665999999999982,0.6468948394682736,True,True
2025-02-17 17:26:08.904000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,7877,1.0,5.252,0,42.75,1,1.3241746958597433,False,0.9843999999999982,1.62723372629665,True,True
2025-02-17 17:27:08.897000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,10050,0.0,6.7,0,60.25,1,1.742559715766871,False,1.6452999999999982,2.38823593893007,True,True
2025-02-17 17:28:08.897000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,9961,0.0,6.64,0,59.75,1,1.7252233199143656,False,2.283299999999998,2.794649055685088,True,True
2025-02-17 07:42:27.136000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,3077,2.0,2.052,1,25.5,1,0.3995669170594618,False,0.5326999999999982,0.5693928637862185,True,True
2025-02-17 07:47:27.150000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,2398,2.0,1.598,1,25.25,1,0.2683881884421718,False,0.5040999999999982,0.7100406013411465,True,True
2025-02-17 17:28:24.066000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,2331,1.0,1.554,1,26.25,1,0.25567483148366793,False,0.35319999999999824,0.4628527003481599,True,True
2025-02-17 09:57:42.242000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,4,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0013999999999982236,0.0006992040450577869,True,True
2025-02-17 10:29:42.100000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,7,0.0,0.004,0,0.0,1,-0.19218206137271854,False,0.0016999999999982238,0.0010593486819356467,True,True
2025-02-17 11:52:41.740000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,5666,2.0,3.778,0,36.25,1,0.8982772377498638,False,0.37939999999999824,1.1941467618706867,True,True
2025-02-17 12:28:41.554000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,9001,1.0,6.001,0,57.75,1,1.5405907040851845,False,1.4071999999999982,1.9175440774298023,True,True
2025-02-17 12:29:41.559000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,9322,0.0,6.215,0,60.25,1,1.6024238492924532,False,1.7447999999999984,2.4271137317117724,True,True
2025-02-17 15:19:40.816000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,5,0.0,0.004,0,0.5,1,-0.19218206137271854,False,0.0019999999999982233,0.001247218091505611,True,True
2025-02-17 22:15:38.980000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,5,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0015999999999982237,0.0006992040483049919,True,True
2025-02-17 22:16:38.980000+00:00,3185,FW33-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.25,1,-0.19218206137271854,False,0.0017999999999982238,0.0010327943061989343,True,True
2025-02-17 07:14:17.569000+00:00,2150,FW30-BA2-T,WC,Bathroom 1st floor ,8775,1.0,5.85,0,47.0,1,1.496960774523046,False,0.5866999999999982,1.8493353791137446,True,True
2025-02-17 07:36:17.443000+00:00,2150,FW30-BA2-T,WC,Bathroom 1st floor ,9189,1.0,6.126,0,48.5,1,1.5767081954445705,False,1.1990999999999983,2.5248103317097628,True,True
2025-02-17 15:04:29.366000+00:00,3087,FW27-KT-FK,Faucet,Kitchen,3015,2.0,2.01,1,25.75,1,0.387431439962708,False,0.6089999999999982,0.5348661307047711,True,True
2025-02-17 05:51:02.501000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,11346,1.0,7.564,1,41.25,1,1.9922038160429472,False,1.3038999999999983,2.2351078746021042,True,True
2025-02-17 19:09:58.288000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,4655,1.0,3.103,1,28.5,1,0.7032427844091794,False,0.7834999999999983,1.0107617864196206,True,True
2025-02-17 20:16:57.942000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,6803,0.0,4.535,1,60.25,1,1.1170047654223054,False,1.1152999999999982,1.6291444960119836,True,True
2025-02-17 08:20:08.077000+00:00,3092,FW62-BA-F,Faucet,Bathroom,9846,0.0,6.564,1,32.25,1,1.703263885167859,False,2.2579999999999982,2.466093176575585,True,True
2025-02-17 08:39:17.732000+00:00,2185,FW26-KT1-FKb,Faucet,Kitchen,4108,1.0,2.739,1,25.25,1,0.5980686495706472,False,1.0841999999999983,0.8270844105769826,True,True
2025-02-17 08:42:17.710000+00:00,2185,FW26-KT1-FKb,Faucet,Kitchen,4119,0.0,2.746,1,26.0,1,0.6000912290867729,False,1.1517999999999984,0.936939319746019,True,True
2025-02-17 09:28:45.125000+00:00,3123,FW60-KT-FK,Faucet,Kitchen,1608,1.0,1.072,0,5.25,1,0.11640578480187552,False,0.31839999999999824,0.3105476166702516,True,True
2025-02-17 11:10:44.671000+00:00,3123,FW60-KT-FK,Faucet,Kitchen,1548,1.0,1.032,0,5.0,1,0.10484818756687199,False,0.4286999999999982,0.37942911795603235,True,True
2025-02-17 20:34:42.163000+00:00,3123,FW60-KT-FK,Faucet,Kitchen,3253,1.0,2.169,0,11.5,1,0.4333728889718471,False,0.8480999999999982,0.668076584097591,True,True
2025-02-17 07:59:49.141000+00:00,2764,FW45-BA1-T,WC,Toilet,10625,1.0,7.084,0,29.75,1,1.8535126492229046,False,1.3489999999999982,2.1272391601420053,True,True
2025-02-17 11:07:48.250000+00:00,2764,FW45-BA1-T,WC,Toilet,8611,0.0,5.74,0,23.25,1,1.4651773821267866,False,1.898199999999998,2.4835061147940367,True,True
2025-02-17 13:42:47.489000+00:00,2764,FW45-BA1-T,WC,Toilet,10750,1.0,7.167,0,28.75,1,1.877494663485537,False,2.851999999999998,2.7711500220019616,True,True
2025-02-17 14:18:07.164000+00:00,3186,FW33-KT-FK-cold,Faucet,Kitchen,5034,1.0,3.356,0,28.25,1,0.7763445869205765,False,0.7229999999999983,0.9703434672536012,True,True
2025-02-17 07:22:39.549000+00:00,2931,FW24-KT1-FKb,Faucet,Kitchen,7265,1.0,4.844,1,44.75,1,1.2062872040627077,False,1.1720999999999981,1.60285754894796,True,True
2025-02-17 16:04:36.678000+00:00,2931,FW24-KT1-FKb,Faucet,Kitchen,4586,1.0,3.057,1,25.75,1,0.6899515475889253,False,0.8840999999999983,0.8714139786688636,True,True
2025-02-17 18:26:22.255000+00:00,2806,FW19-KT1-D,Dishwasher,Dishwasher ,19444,4.0,12.963,0,334.75,1,3.552190502837547,True,1.786499999999998,3.9634182847634385,True,True
2025-02-17 20:26:05.086000+00:00,2806,FW19-KT1-D,Dishwasher,Dishwasher ,16326,4.0,10.884,0,286.0,1,2.9514843865482394,False,3.0086999999999984,4.759782979412834,True,True
2025-02-17 19:08:10.621000+00:00,3152,FW80-KT-Fcold,Faucet,Kitchen,1026,1.0,0.684,0,5.25,1,0.0042970916223413575,False,0.3341999999999986,0.20134757123387548,True,True
2025-02-17 23:01:09.449000+00:00,3152,FW80-KT-Fcold,Faucet,Kitchen,1165,1.0,0.777,0,5.25,1,0.031168505193724536,False,0.38789999999999863,0.22576263345380254,True,True
2025-02-17 08:06:25.374000+00:00,3187,FW70-KT-FK-cold,Faucet,Kitchen,2154,1.0,1.436,0,9.5,1,0.22157991964040755,False,0.5321999999999986,0.37577706156351676,True,True
2025-02-17 12:07:30.761000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,4173,2.0,2.782,0,20.0,1,0.6104930665982761,False,0.2834999999999986,0.8778916979506503,True,True
2025-02-17 12:09:30.762000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,3552,1.0,2.368,0,17.0,1,0.4908719352159896,False,0.6728999999999986,1.1149410995890539,True,True
2025-02-17 12:50:30.579000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,12038,0.0,8.026,0,60.25,1,2.1256940641072375,False,1.9924999999999984,2.3017271413724214,True,True
2025-02-17 13:02:30.515000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,12160,0.0,8.107,0,60.0,1,2.1490981985081197,False,3.417499999999998,2.839532013475548,True,True
2025-02-17 21:53:28.062000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,14,0.0,0.009,0,0.5,1,-0.19073736171834307,False,0.003599999999998579,0.0024129275991978806,True,True
2025-02-17 07:19:05.673000+00:00,3046,FW58-KT-FK,Faucet,Kichen,667,1.0,0.444,0,4.0,1,-0.06504849178767978,False,0.04779999999999858,0.13923026489968984,True,True
2025-02-17 13:18:04.426000+00:00,3046,FW58-KT-FK,Faucet,Kichen,737,1.0,0.491,0,4.0,1,-0.05146831503655065,False,0.22739999999999858,0.12470338139233304,True,True
2025-02-17 15:46:03.910000+00:00,3046,FW58-KT-FK,Faucet,Kichen,1854,1.0,1.236,1,11.75,1,0.16379193346538995,False,0.31239999999999857,0.3451216210709942,True,True
2025-02-17 15:47:03.894000+00:00,3046,FW58-KT-FK,Faucet,Kichen,8753,0.0,5.835,1,60.0,1,1.4926266755599198,False,0.8735999999999986,1.7768150156944493,True,True
2025-02-17 16:10:03.865000+00:00,3046,FW58-KT-FK,Faucet,Kichen,626,1.0,0.417,0,12.0,1,-0.07284986992130717,False,0.2348999999999985,0.11380534061678789,True,True
2025-02-17 21:46:02.636000+00:00,3046,FW58-KT-FK,Faucet,Kichen,3087,1.0,2.058,1,44.0,1,0.40130055664471226,False,0.40209999999999846,0.6158530578686893,True,True
2025-02-17 08:27:30.332000+00:00,2738,FW09-KT1-W,Laundry,Kitchen - utility room ,7662,1.0,5.108,0,39.5,1,1.2825673458137308,False,1.1553999999999984,1.5354900195042722,True,True
2025-02-17 10:56:29.499000+00:00,2738,FW09-KT1-W,Laundry,Kitchen - utility room ,8496,1.0,5.664,0,44.75,1,1.4432179473802798,False,2.7416999999999985,1.3046655637865068,True,True
2025-02-17 10:57:29.479000+00:00,2738,FW09-KT1-W,Laundry,Kitchen - utility room ,11350,0.0,7.567,0,60.25,1,1.9930706358355723,False,3.1547999999999985,2.011476008639007,True,True
2025-02-17 08:40:55.042000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,4414,1.0,2.943,1,31.0,1,0.6570123954691652,False,0.8367999999999987,1.2592207290390824,True,True
2025-02-17 13:58:52.891000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,2850,2.0,1.9,1,20.5,1,0.35564804756644836,False,0.5163999999999985,0.6284045406137518,True,True
2025-02-17 14:41:52.606000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,7201,6.0,4.8,1,57.0,1,1.1935738471042037,False,0.9933999999999985,1.4678549882954788,True,True
2025-02-17 07:55:03.574000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,4849,1.0,3.232,1,24.0,1,0.7405160354920657,False,0.7847999999999986,1.0744346110073948,True,True
2025-02-17 19:33:00.169000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,7273,2.0,4.849,0,29.75,1,1.207731903717083,False,1.4716999999999987,1.4371745467322228,True,True
2025-02-17 11:43:50.768000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,12,0.0,0.008,0,0.75,1,-0.19102630164921816,False,0.0032999999999985567,0.0020027751962862607,True,True
2025-02-17 12:40:50.490000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,17,1.0,0.011,0,0.75,1,-0.1901594818565929,False,0.004099999999998556,0.003034980805006737,True,True
2025-02-17 14:19:50.036000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,13,0.0,0.009,0,0.75,1,-0.19073736171834307,False,0.003999999999998556,0.0033333329396824218,True,True
2025-02-17 19:55:48.449000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,8,0.0,0.006,0,0.25,1,-0.19160418151096834,False,0.0029999999999985568,0.001825741139679785,True,True
2025-02-17 01:11:04.386000+00:00,2909,FW17-KT1--DW,Dishwasher,Kitchen,106,1.0,0.07,0,1.75,1,-0.1731120259349627,False,0.009299999999998556,0.021380416731140196,True,True
2025-02-17 01:13:04.382000+00:00,2909,FW17-KT1--DW,Dishwasher,Kitchen,1616,1.0,1.078,0,26.5,1,0.11813942438712605,False,0.11699999999999858,0.3383246304260408,True,True
2025-02-17 01:36:04.262000+00:00,2909,FW17-KT1--DW,Dishwasher,Kitchen,3630,0.0,2.42,0,59.75,1,0.5058968116214941,False,0.39569999999999855,0.7884282606677342,True,True
2025-02-17 01:46:04.211000+00:00,2909,FW17-KT1--DW,Dishwasher,Kitchen,3212,1.0,2.142,0,52.0,1,0.4255715108382197,False,0.7294999999999986,0.8856555952121671,True,True
2025-02-17 10:02:11.740000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,3969,1.0,2.646,1,22.25,1,0.5711972359992641,False,1.0085999999999984,1.0095738594947015,True,True
2025-02-17 18:51:09.051000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,3770,3.0,2.513,1,23.75,1,0.5327682251928774,False,0.3702999999999985,0.758145991509402,True,True
2025-02-17 18:52:09.051000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,3512,2.0,2.342,1,16.5,1,0.4833594970132373,False,0.5917999999999985,0.9724454626224958,True,True
2025-02-17 18:53:09.052000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,4340,3.0,2.893,1,19.25,1,0.6425653989254108,False,0.8783999999999985,1.1863097965247524,True,True
2025-02-17 18:54:09.052000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,4853,3.0,3.235,1,20.25,1,0.741382855284691,False,1.1788999999999983,1.3701628816383293,True,True
2025-02-17 09:13:15.861000+00:00,2734,FW43-KT1-W,Laundry,Kitchen,9084,3.0,6.056,0,47.75,1,1.5564824002833144,False,1.2896999999999985,1.7900644339729765,True,True
2025-02-17 09:14:15.861000+00:00,2734,FW43-KT1-W,Laundry,Kitchen,11382,0.0,7.588,0,60.0,1,1.9991383743839493,False,1.9090999999999987,2.6803838220170015,True,True
2025-02-17 17:04:27.441000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7026,0.0,4.684,0,59.75,1,1.1600568151226935,False,2.1145999999999985,1.6520803854525679,True,True
2025-02-17 22:59:25.801000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,8470,0.0,5.646,0,60.25,1,1.4380170286245282,False,1.8859999999999986,2.280008333317476,True,True
2025-02-17 07:53:44.860000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,2738,1.0,1.825,0,25.0,1,0.3339775527508168,False,0.49169999999999836,0.5465229587508239,True,True
2025-02-17 08:18:44.680000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,5586,0.0,3.724,1,60.0,1,0.8826744814826091,False,0.9009999999999984,1.1472348398540886,True,True
2025-02-17 20:59:40.925000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,3792,1.0,2.528,1,33.75,1,0.5371023241560037,False,0.8237999999999983,0.7085813369743654,True,True
2025-02-17 21:21:40.872000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,4354,0.0,2.903,0,49.75,1,0.6454547982341617,False,0.9396999999999984,0.8380684207002618,True,True
2025-02-17 22:46:40.391000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,2300,1.0,1.533,1,26.25,1,0.24960709293529107,False,0.5575999999999984,0.6128177543097962,True,True
2025-02-17 22:48:40.392000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,5274,0.0,3.516,1,54.25,1,0.8225749758605907,False,0.7861999999999985,1.1005412607730523,True,True
2025-02-17 22:54:40.365000+00:00,2814,FW35-BA1-FK,Faucet,Bathroom sink,6062,0.0,4.041,0,57.75,1,0.974268439570012,False,1.6248999999999985,1.3605330205464203,True,True
2025-02-17 01:50:06.168000+00:00,2811,FW65-KT1-FK,Faucet,Kitchen sink,1611,0.0,1.074,0,24.0,1,0.1169836646636257,False,0.40279999999999844,0.35115991924792594,True,True
2025-02-17 09:39:22.867000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,2120,1.0,1.414,0,24.0,1,0.2152232411611556,False,0.3827999999999984,0.39155609786479034,True,True
2025-02-17 09:40:22.858000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,4901,0.0,3.267,0,55.75,1,0.7506289330726937,False,0.6912999999999985,0.9835543310969185,True,True
2025-02-17 14:28:21.297000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,6411,1.0,4.274,0,39.75,1,1.0415914434639073,False,1.1030999999999982,1.474215908353209,True,True
2025-02-17 08:34:55.045000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,3,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0011999999999983124,0.0004216339077071563,True,True
2025-02-17 11:03:54.296000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,5,0.0,0.004,0,0.0,1,-0.19218206137271854,False,0.0014999999999983124,0.0009718239649014875,True,True
2025-02-17 17:19:52.401000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,6,0.0,0.004,0,0.25,1,-0.19218206137271854,False,0.0020999999999983124,0.001100503741632468,True,True
2025-02-17 03:34:37.946000+00:00,2123,FW23-BA1-T,WC,Bathroom 1st floor ,167869,23.0,111.913,0,665.5,1,32.14279666292751,True,11.192899999999998,35.38943580112882,True,True
2025-02-17 03:35:34.776000+00:00,2121,FW23-KT1-W,Laundry,Kitchen ,83732,12.0,55.821,0,327.25,1,15.935578060282069,True,19.781499999999998,36.31603886026111,False,True
2025-02-17 03:38:29.962000+00:00,2186,FW23-KT1-FKb,Faucet,Kitchen,32722,28.0,21.815,0,193.75,1,6.109886770943827,True,8.140999999999996,18.083861909325446,False,True
2025-02-17 03:38:29.962000+00:00,2186,FW23-KT1-FKb,Faucet,Kitchen,49940,6.0,33.294,1,572.5,1,9.42662823745896,True,11.094699999999998,19.633998489298445,False,True
2025-02-17 08:56:10.989000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,9289,3.0,6.193,0,50.0,1,1.5960671708132013,False,0.725499999999997,1.9433410663074886,True,True
2025-02-17 09:38:10.774000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,9274,6.0,6.183,0,54.5,1,1.5931777715044504,False,1.338199999999997,2.5740503664236916,True,True
2025-02-17 11:05:03.710000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,11856,0.0,7.904,0,59.75,1,2.090443392540477,False,2.3940999999999972,3.1596576625389923,True,True
2025-02-17 12:02:03.434000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,21070,4.0,14.047,0,102.75,1,3.865401387906143,True,3.4092999999999973,4.710218962826949,True,True
2025-02-17 12:54:03.176000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,847,1.0,0.565,0,60.25,1,-0.03008676015179415,False,0.31479999999999714,0.08791511055464997,True,True
2025-02-17 13:09:03.099000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,1535,1.0,1.023,0,10.5,1,0.10224772818899616,False,0.39339999999999714,0.23958120868030464,True,True
2025-02-17 13:22:03.040000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,1508,2.0,1.005,0,106.25,1,0.09704680943324458,False,0.3865999999999971,0.37337237890676145,True,True
2025-02-17 16:59:01.968000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,605,0.0,0.403,0,43.75,1,-0.07689502895355839,False,0.29689999999999717,0.037313834155632976,True,True
2025-02-17 17:14:01.870000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,1270,3.0,0.847,0,91.5,1,0.05139430035498069,False,0.3390999999999971,0.17846035973617988,True,True
2025-02-17 17:26:01.821000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,1265,3.0,0.843,0,91.25,1,0.05023854063148033,False,0.33789999999999715,0.1774807970753462,True,True
2025-02-17 17:30:01.800000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,1267,3.0,0.844,0,91.25,1,0.05052748056235542,False,0.39379999999999715,0.2370160800861037,True,True
2025-02-17 19:10:01.302000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,20,0.0,0.013,0,1.5,1,-0.18958160199484272,False,0.004299999999997158,0.0039454611738137585,True,True
2025-02-17 19:15:01.267000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,17,0.0,0.012,0,0.5,1,-0.1898705419257178,False,0.004799999999997158,0.0044171380234780495,True,True
2025-02-17 21:35:00.586000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,6,0.0,0.004,0,0.5,1,-0.19218206137271854,False,0.0019999999999971577,0.0012472180095075682,True,True
2025-02-17 21:40:00.545000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,7,0.0,0.005,0,0.5,1,-0.19189312144184342,False,0.0021999999999971582,0.0014757286286570294,True,True
2025-02-17 21:51:00.491000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,9,0.0,0.006,0,0.75,1,-0.19160418151096834,False,0.002499999999997158,0.0019002916404422929,True,True
2025-02-17 23:24:00.035000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,11,0.0,0.007,0,0.5,1,-0.19131524158009325,False,0.003099999999997158,0.0017288395230442243,True,True
2025-02-17 06:47:05.586000+00:00,2100,FW46-BA2-T,WC,Bathroom 1st floor - ensuite ,3503,1.0,2.335,0,22.25,1,0.48133691749711166,False,0.23619999999999716,0.7374463144282747,True,True
2025-02-17 09:03:12.799000+00:00,2100,FW46-BA2-T,WC,Bathroom 1st floor - ensuite ,5751,1.0,3.834,0,32.25,1,0.9144578738788687,False,0.6192999999999971,1.3464591465508584,True,True
2025-02-17 19:33:02.057000+00:00,2100,FW46-BA2-T,WC,Bathroom 1st floor - ensuite ,5580,1.0,3.72,0,30.0,1,0.8815187217591087,False,0.9911999999999972,1.6386145774191139,True,True
2025-02-17 11:53:02.172000+00:00,2927,FW31-BA1-Fb,Faucet,Bathroom,264340,244.0,176.227,0,2758.5,1,50.72567937722792,True,19.674599999999998,55.023475856926495,True,True
2025-02-17 12:30:00.039000+00:00,2927,FW31-BA1-Fb,Faucet,Bathroom,218370,117.0,145.58,1,2127.5,1,41.8705373156991,True,34.035199999999996,67.26940884202529,True,True
2025-02-17 12:20:13.996000+00:00,2925,FW31-KT1-W,Laundry,Kitchen,121755,37.0,81.17,0,639.75,1,23.259916368034677,True,41.2858,68.16801881592923,False,True
2025-02-17 16:20:30.926000+00:00,2925,FW31-KT1-W,Laundry,Kitchen,7,0.0,0.005,0,0.75,1,-0.19189312144184342,False,0.0028999999999971575,0.0013703188978169028,True,True
2025-02-17 17:48:38.333000+00:00,2103,FW46-BA3-T,WC,Bathroom - ground floor,120438,9.0,80.292,0,938.0,1,23.00622710872635,True,8.032199999999998,25.389505735856822,True,True
2025-02-17 17:59:04.702000+00:00,2099,FW46-BA2-F,Faucet,Bathroom 1st floor - ensuite ,11044,9.0,7.363,1,93.5,4,1.9341268899370545,False,2.518499999999997,2.6556461548926484,True,True
2025-02-17 18:15:00.164000+00:00,2097,FW46-BA1-F,Faucet,Bathroom 1st floor - main,60715,31.0,40.477,1,469.0,1,11.50208376093472,True,6.338599999999997,12.22712228522204,True,True
2025-02-17 18:23:53.944000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,168620,29.0,112.413,0,842.25,1,32.28726662836505,True,11.853999999999996,35.350859266627225,True,True
2025-02-18 08:02:58.872000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,3,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 09:30:58.483000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 11:27:57.969000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 11:36:57.921000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0011999999999971578,0.00042163262714777774,True,True
2025-02-18 19:18:55.851000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 20:50:55.429000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,3,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 22:51:54.916000+00:00,2759,FW59-KT1-W,Laundry,Washing machine ,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0010999999999971577,0.0003162219070663766,True,True
2025-02-18 08:01:59.362000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,4,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0011999999999971578,0.0006324526025701524,True,True
2025-02-18 08:03:59.340000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,9,0.0,0.006,0,0.75,1,-0.19160418151096834,False,0.001699999999997158,0.0016363905622499943,True,True
2025-02-18 11:44:58.042000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,7591,2.0,5.061,0,41.5,1,1.2689871690626018,False,0.5076999999999972,1.5998673590841541,True,True
2025-02-18 11:45:58.032000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,9311,0.0,6.207,0,51.25,1,1.6001123298454525,False,1.1282999999999972,2.3900258506264818,True,True
2025-02-18 11:52:57.996000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,10024,1.0,6.683,0,54.75,1,1.7376477369419945,False,1.796499999999997,2.9160282444136785,True,True
2025-02-18 14:44:56.965000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,7836,2.0,5.224,0,43.25,1,1.3160843777952411,False,0.907799999999997,1.9386569692549112,True,True
2025-02-18 14:45:56.956000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,10850,0.0,7.233,0,60.25,1,1.8965646989232927,False,1.2466999999999973,2.667996961933249,True,True
2025-02-18 18:17:55.686000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,12,0.0,0.008,0,0.5,1,-0.19102630164921816,False,0.0026999999999971582,0.002311804647776333,True,True
